date_rptd,count,y_hat,crimen,zona
2020-12-31,29.0,29.0,103,1
2021-01-01,20.0,20.0,103,1
2021-01-02,9.0,10.0,103,1
2021-01-03,27.0,27.0,103,1
2021-01-04,15.0,16.0,103,1
2021-01-05,20.0,21.0,103,1
2021-01-06,27.0,27.0,103,1
2021-01-07,12.0,13.0,103,1
2021-01-08,18.0,18.0,103,1
2021-01-09,11.0,11.0,103,1
2021-01-10,15.0,15.0,103,1
2021-01-11,19.0,19.0,103,1
2021-01-12,21.0,21.0,103,1
2021-01-13,22.0,22.0,103,1
2021-01-14,28.0,28.0,103,1
2021-01-15,20.0,21.0,103,1
2021-01-16,11.0,12.0,103,1
2021-01-17,26.0,26.0,103,1
2021-01-18,16.0,17.0,103,1
2021-01-19,25.0,26.0,103,1
2021-01-20,27.0,28.0,103,1
2021-01-21,16.0,17.0,103,1
2021-01-22,31.0,32.0,103,1
2021-01-23,24.0,24.0,103,1
2021-01-24,14.0,15.0,103,1
2021-01-25,27.0,28.0,103,1
2021-01-26,20.0,20.0,103,1
2021-01-27,24.0,25.0,103,1
2021-01-28,14.0,15.0,103,1
2021-01-29,23.0,23.0,103,1
2021-01-30,27.0,27.0,103,1
2021-01-31,20.0,21.0,103,1
2021-02-01,25.0,26.0,103,1
2021-02-02,21.0,22.0,103,1
2021-02-03,22.0,23.0,103,1
2021-02-04,18.0,19.0,103,1
2021-02-05,25.0,26.0,103,1
2021-02-06,19.0,20.0,103,1
2021-02-07,6.0,7.0,103,1
2021-02-08,29.0,30.0,103,1
2021-02-09,19.0,19.0,103,1
2021-02-10,20.0,21.0,103,1
2021-02-11,11.0,12.0,103,1
2021-02-12,14.0,14.0,103,1
2021-02-13,13.0,13.0,103,1
2021-02-14,17.0,17.0,103,1
2021-02-15,19.0,19.0,103,1
2021-02-16,14.0,14.0,103,1
2021-02-17,20.0,20.0,103,1
2021-02-18,18.0,18.0,103,1
2021-02-19,26.0,26.0,103,1
2021-02-20,20.0,20.0,103,1
2021-02-21,18.0,18.0,103,1
2021-02-22,15.0,16.0,103,1
2021-02-23,25.0,25.0,103,1
2021-02-24,29.0,30.0,103,1
2021-02-25,18.0,18.0,103,1
2021-02-26,28.0,28.0,103,1
2021-02-27,22.0,23.0,103,1
2021-02-28,14.0,15.0,103,1
2021-03-01,32.0,33.0,103,1
2021-03-02,20.0,20.0,103,1
2021-03-03,15.0,16.0,103,1
2021-03-04,27.0,28.0,103,1
2021-03-05,18.0,19.0,103,1
2021-03-06,15.0,16.0,103,1
2021-03-07,13.0,13.0,103,1
2021-03-08,20.0,21.0,103,1
2021-03-09,23.0,24.0,103,1
2021-03-10,25.0,26.0,103,1
2021-03-11,26.0,27.0,103,1
2021-03-12,26.0,26.0,103,1
2021-03-13,17.0,18.0,103,1
2021-03-14,10.0,11.0,103,1
2021-03-15,14.0,15.0,103,1
2021-03-16,28.0,28.0,103,1
2021-03-17,12.0,13.0,103,1
2021-03-18,13.0,14.0,103,1
2021-03-19,30.0,30.0,103,1
2021-03-20,11.0,12.0,103,1
2021-03-21,25.0,25.0,103,1
2021-03-22,21.0,21.0,103,1
2021-03-23,25.0,26.0,103,1
2021-03-24,19.0,20.0,103,1
2021-03-25,27.0,28.0,103,1
2021-03-26,21.0,22.0,103,1
2021-03-27,16.0,17.0,103,1
2021-03-28,13.0,14.0,103,1
2021-03-29,21.0,21.0,103,1
2021-03-30,21.0,21.0,103,1
2021-03-31,20.0,21.0,103,1
2021-04-01,23.0,23.0,103,1
2021-04-02,19.0,20.0,103,1
2021-04-03,16.0,16.0,103,1
2021-04-04,17.0,17.0,103,1
2021-04-05,33.0,33.0,103,1
2021-04-06,20.0,21.0,103,1
2021-04-07,29.0,30.0,103,1
2021-04-08,24.0,25.0,103,1
2021-04-09,21.0,22.0,103,1
2021-04-10,21.0,22.0,103,1
2021-04-11,21.0,21.0,103,1
2021-04-12,24.0,24.0,103,1
2021-04-13,18.0,19.0,103,1
2021-04-14,22.0,22.0,103,1
2021-04-15,17.0,18.0,103,1
2021-04-16,19.0,19.0,103,1
2021-04-17,23.0,23.0,103,1
2021-04-18,15.0,15.0,103,1
2021-04-19,17.0,17.0,103,1
2021-04-20,11.0,12.0,103,1
2021-04-21,44.0,45.0,103,1
2021-04-22,27.0,28.0,103,1
2021-04-23,29.0,30.0,103,1
2021-04-24,22.0,23.0,103,1
2021-04-25,20.0,20.0,103,1
2021-04-26,20.0,21.0,103,1
2021-04-27,25.0,26.0,103,1
2021-04-28,18.0,19.0,103,1
2021-04-29,23.0,24.0,103,1
2021-04-30,18.0,19.0,103,1
2021-05-01,16.0,17.0,103,1
2021-05-02,8.0,8.0,103,1
2021-05-03,25.0,25.0,103,1
2021-05-04,21.0,21.0,103,1
2021-05-05,25.0,26.0,103,1
2021-05-06,29.0,30.0,103,1
2021-05-07,23.0,23.0,103,1
2021-05-08,20.0,21.0,103,1
2021-05-09,17.0,18.0,103,1
2021-05-10,26.0,27.0,103,1
2021-05-11,13.0,14.0,103,1
2021-05-12,27.0,28.0,103,1
2021-05-13,32.0,33.0,103,1
2021-05-14,21.0,22.0,103,1
2021-05-15,12.0,13.0,103,1
2021-05-16,9.0,9.0,103,1
2021-05-17,25.0,25.0,103,1
2021-05-18,24.0,24.0,103,1
2021-05-19,38.0,39.0,103,1
2021-05-20,21.0,22.0,103,1
2021-05-21,20.0,21.0,103,1
2021-05-22,17.0,18.0,103,1
2021-05-23,9.0,9.0,103,1
2021-05-24,23.0,24.0,103,1
2021-05-25,31.0,32.0,103,1
2021-05-26,19.0,20.0,103,1
2021-05-27,27.0,28.0,103,1
2021-05-28,17.0,18.0,103,1
2021-05-29,23.0,23.0,103,1
2021-05-30,18.0,18.0,103,1
2021-05-31,10.0,11.0,103,1
2021-06-01,18.0,18.0,103,1
2021-06-02,22.0,22.0,103,1
2021-06-03,22.0,23.0,103,1
2021-06-04,13.0,14.0,103,1
2021-06-05,13.0,14.0,103,1
2021-06-06,13.0,13.0,103,1
2021-06-07,26.0,26.0,103,1
2021-06-08,11.0,12.0,103,1
2021-06-09,13.0,13.0,103,1
2021-06-10,27.0,27.0,103,1
2021-06-11,23.0,23.0,103,1
2021-06-12,20.0,20.0,103,1
2021-06-13,15.0,15.0,103,1
2021-06-14,17.0,17.0,103,1
2021-06-15,19.0,20.0,103,1
2021-06-16,18.0,19.0,103,1
2021-06-17,10.0,11.0,103,1
2021-06-18,19.0,19.0,103,1
2021-06-19,19.0,19.0,103,1
2021-06-20,17.0,17.0,103,1
2021-06-21,26.0,26.0,103,1
2021-06-22,29.0,29.0,103,1
2021-06-23,20.0,21.0,103,1
2021-06-24,14.0,15.0,103,1
2021-06-25,26.0,26.0,103,1
2021-06-26,18.0,19.0,103,1
2021-06-27,15.0,16.0,103,1
2021-06-28,29.0,30.0,103,1
2021-06-29,18.0,19.0,103,1
2021-06-30,23.0,24.0,103,1
2021-07-01,20.0,21.0,103,1
2021-07-02,19.0,19.0,103,1
2021-07-03,13.0,14.0,103,1
2021-07-04,17.0,17.0,103,1
2021-07-05,19.0,19.0,103,1
2021-07-06,24.0,24.0,103,1
2021-07-07,26.0,27.0,103,1
2021-07-08,20.0,21.0,103,1
2021-07-09,31.0,32.0,103,1
2021-07-10,19.0,20.0,103,1
2021-07-11,16.0,17.0,103,1
2021-07-12,19.0,19.0,103,1
2021-07-13,24.0,25.0,103,1
2021-07-14,19.0,20.0,103,1
2021-07-15,28.0,28.0,103,1
2021-07-16,23.0,23.0,103,1
2021-07-17,14.0,15.0,103,1
2021-07-18,23.0,23.0,103,1
2021-07-19,31.0,32.0,103,1
2021-07-20,22.0,23.0,103,1
2021-07-21,27.0,28.0,103,1
2021-07-22,21.0,22.0,103,1
2021-07-23,20.0,21.0,103,1
2021-07-24,7.0,8.0,103,1
2021-07-25,13.0,13.0,103,1
2021-07-26,31.0,31.0,103,1
2021-07-27,21.0,22.0,103,1
2021-07-28,20.0,21.0,103,1
2021-07-29,23.0,23.0,103,1
2021-07-30,18.0,18.0,103,1
2021-07-31,13.0,14.0,103,1
2021-08-01,11.0,11.0,103,1
2021-08-02,30.0,30.0,103,1
2021-08-03,25.0,26.0,103,1
2021-08-04,24.0,25.0,103,1
2021-08-05,15.0,16.0,103,1
2021-08-06,26.0,26.0,103,1
2021-08-07,14.0,15.0,103,1
2021-08-08,22.0,22.0,103,1
2021-08-09,29.0,30.0,103,1
2021-08-10,28.0,28.0,103,1
2021-08-11,33.0,34.0,103,1
2021-08-12,20.0,21.0,103,1
2021-08-13,26.0,27.0,103,1
2021-08-14,19.0,20.0,103,1
2021-08-15,11.0,12.0,103,1
2021-08-16,22.0,23.0,103,1
2021-08-17,13.0,14.0,103,1
2021-08-18,24.0,25.0,103,1
2021-08-19,11.0,12.0,103,1
2021-08-20,19.0,19.0,103,1
2021-08-21,19.0,19.0,103,1
2021-08-22,12.0,12.0,103,1
2021-08-23,17.0,18.0,103,1
2021-08-24,26.0,26.0,103,1
2021-08-25,23.0,24.0,103,1
2021-08-26,33.0,34.0,103,1
2021-08-27,24.0,25.0,103,1
2021-08-28,19.0,20.0,103,1
2021-08-29,18.0,18.0,103,1
2021-08-30,23.0,24.0,103,1
2021-08-31,19.0,20.0,103,1
2021-09-01,21.0,22.0,103,1
2021-09-02,19.0,19.0,103,1
2021-09-03,20.0,20.0,103,1
2021-09-04,20.0,20.0,103,1
2021-09-05,10.0,10.0,103,1
2021-09-06,25.0,25.0,103,1
2021-09-07,16.0,16.0,103,1
2021-09-08,28.0,29.0,103,1
2021-09-09,24.0,24.0,103,1
2021-09-10,16.0,17.0,103,1
2021-09-11,10.0,11.0,103,1
2021-09-12,24.0,24.0,103,1
2021-09-13,10.0,11.0,103,1
2021-09-14,19.0,19.0,103,1
2021-09-15,20.0,20.0,103,1
2021-09-16,19.0,19.0,103,1
2021-09-17,13.0,14.0,103,1
2021-09-18,16.0,16.0,103,1
2021-09-19,16.0,16.0,103,1
2021-09-20,27.0,27.0,103,1
2021-09-21,24.0,24.0,103,1
2021-09-22,24.0,25.0,103,1
2021-09-23,22.0,23.0,103,1
2021-09-24,27.0,28.0,103,1
2021-09-25,18.0,19.0,103,1
2021-09-26,29.0,29.0,103,1
2021-09-27,25.0,26.0,103,1
2021-09-28,19.0,20.0,103,1
2021-09-29,29.0,30.0,103,1
2021-09-30,22.0,22.0,103,1
2021-10-01,27.0,28.0,103,1
2021-10-02,18.0,19.0,103,1
2021-10-03,18.0,19.0,103,1
2021-10-04,17.0,18.0,103,1
2021-10-05,30.0,30.0,103,1
2021-10-06,29.0,30.0,103,1
2021-10-07,29.0,30.0,103,1
2021-10-08,38.0,39.0,103,1
2021-10-09,24.0,25.0,103,1
2021-10-10,20.0,21.0,103,1
2021-10-11,22.0,23.0,103,1
2021-10-12,30.0,31.0,103,1
2021-10-13,19.0,20.0,103,1
2021-10-14,17.0,18.0,103,1
2021-10-15,21.0,22.0,103,1
2021-10-16,17.0,17.0,103,1
2021-10-17,15.0,16.0,103,1
2021-10-18,26.0,27.0,103,1
2021-10-19,29.0,30.0,103,1
2021-10-20,22.0,23.0,103,1
2021-10-21,25.0,26.0,103,1
2021-10-22,22.0,23.0,103,1
2021-10-23,23.0,24.0,103,1
2021-10-24,13.0,14.0,103,1
2021-10-25,23.0,24.0,103,1
2021-10-26,25.0,26.0,103,1
2021-10-27,20.0,21.0,103,1
2021-10-28,36.0,37.0,103,1
2021-10-29,21.0,22.0,103,1
2021-10-30,21.0,22.0,103,1
2021-10-31,19.0,19.0,103,1
2021-11-01,30.0,30.0,103,1
2021-11-02,23.0,24.0,103,1
2021-11-03,21.0,22.0,103,1
2021-11-04,29.0,30.0,103,1
2021-11-05,34.0,35.0,103,1
2021-11-06,17.0,19.0,103,1
2021-11-07,16.0,17.0,103,1
2021-11-08,27.0,27.0,103,1
2021-11-09,19.0,20.0,103,1
2021-11-10,31.0,32.0,103,1
2021-11-11,24.0,25.0,103,1
2021-11-12,35.0,36.0,103,1
2021-11-13,23.0,24.0,103,1
2021-11-14,20.0,21.0,103,1
2021-11-15,18.0,19.0,103,1
2021-11-16,24.0,25.0,103,1
2021-11-17,22.0,23.0,103,1
2021-11-18,15.0,16.0,103,1
2021-11-19,39.0,40.0,103,1
2021-11-20,16.0,17.0,103,1
2021-11-21,15.0,16.0,103,1
2021-11-22,15.0,16.0,103,1
2021-11-23,30.0,31.0,103,1
2021-11-24,18.0,19.0,103,1
2021-11-25,8.0,9.0,103,1
2021-11-26,19.0,19.0,103,1
2021-11-27,16.0,16.0,103,1
2021-11-28,19.0,19.0,103,1
2021-11-29,32.0,33.0,103,1
2021-11-30,22.0,23.0,103,1
2021-12-01,32.0,33.0,103,1
2021-12-02,29.0,30.0,103,1
2021-12-03,29.0,30.0,103,1
2021-12-04,20.0,21.0,103,1
2021-12-05,15.0,16.0,103,1
2021-12-06,31.0,32.0,103,1
2021-12-07,18.0,19.0,103,1
2021-12-08,34.0,36.0,103,1
2021-12-09,24.0,25.0,103,1
2021-12-10,23.0,24.0,103,1
2021-12-11,25.0,26.0,103,1
2021-12-12,29.0,29.0,103,1
2021-12-13,18.0,19.0,103,1
2021-12-14,20.0,20.0,103,1
2021-12-15,14.0,15.0,103,1
2021-12-16,15.0,16.0,103,1
2021-12-17,29.0,30.0,103,1
2021-12-18,20.0,21.0,103,1
2021-12-19,21.0,22.0,103,1
2021-12-20,26.0,27.0,103,1
2021-12-21,19.0,20.0,103,1
2021-12-22,16.0,17.0,103,1
2021-12-23,38.0,39.0,103,1
2021-12-24,14.0,15.0,103,1
2021-12-25,6.0,7.0,103,1
2021-12-26,9.0,10.0,103,1
2021-12-27,25.0,25.0,103,1
2021-12-28,20.0,20.0,103,1
2021-12-29,36.0,37.0,103,1
2021-12-30,32.0,33.0,103,1
2021-12-31,20.0,21.0,103,1
2022-01-01,10.0,11.0,103,1
2022-01-02,27.0,27.0,103,1
2022-01-03,24.0,24.0,103,1
2022-01-04,32.0,33.0,103,1
2022-01-05,31.0,33.0,103,1
2022-01-06,39.0,40.0,103,1
2022-01-07,24.0,25.0,103,1
2022-01-08,26.0,27.0,103,1
2022-01-09,12.0,13.0,103,1
2022-01-10,24.0,25.0,103,1
2022-01-11,22.0,23.0,103,1
2022-01-12,24.0,24.0,103,1
2022-01-13,17.0,18.0,103,1
2022-01-14,28.0,29.0,103,1
2022-01-15,17.0,18.0,103,1
2022-01-16,21.0,22.0,103,1
2022-01-17,25.0,26.0,103,1
2022-01-18,23.0,23.0,103,1
2022-01-19,30.0,31.0,103,1
2022-01-20,19.0,20.0,103,1
2022-01-21,19.0,20.0,103,1
2022-01-22,24.0,24.0,103,1
2022-01-23,27.0,28.0,103,1
2022-01-24,23.0,24.0,103,1
2022-01-25,18.0,19.0,103,1
2022-01-26,35.0,36.0,103,1
2022-01-27,25.0,26.0,103,1
2022-01-28,30.0,31.0,103,1
2022-01-29,32.0,33.0,103,1
2022-01-30,17.0,18.0,103,1
2022-01-31,34.0,35.0,103,1
2022-02-01,36.0,37.0,103,1
2022-02-02,29.0,31.0,103,1
2022-02-03,32.0,33.0,103,1
2022-02-04,31.0,32.0,103,1
2022-02-05,22.0,24.0,103,1
2022-02-06,22.0,23.0,103,1
2022-02-07,25.0,26.0,103,1
2022-02-08,26.0,27.0,103,1
2022-02-09,25.0,26.0,103,1
2022-02-10,31.0,32.0,103,1
2022-02-11,25.0,26.0,103,1
2022-02-12,16.0,17.0,103,1
2022-02-13,24.0,25.0,103,1
2022-02-14,16.0,17.0,103,1
2022-02-15,22.0,23.0,103,1
2022-02-16,25.0,26.0,103,1
2022-02-17,36.0,37.0,103,1
2022-02-18,20.0,21.0,103,1
2022-02-19,21.0,22.0,103,1
2022-02-20,16.0,17.0,103,1
2022-02-21,28.0,29.0,103,1
2022-02-22,35.0,36.0,103,1
2022-02-23,23.0,24.0,103,1
2022-02-24,26.0,27.0,103,1
2022-02-25,26.0,27.0,103,1
2022-02-26,22.0,23.0,103,1
2022-02-27,22.0,23.0,103,1
2022-02-28,32.0,33.0,103,1
2022-03-01,25.0,26.0,103,1
2022-03-02,25.0,26.0,103,1
2022-03-03,16.0,18.0,103,1
2022-03-04,21.0,22.0,103,1
2022-03-05,17.0,18.0,103,1
2022-03-06,21.0,22.0,103,1
2022-03-07,34.0,35.0,103,1
2022-03-08,26.0,27.0,103,1
2022-03-09,24.0,25.0,103,1
2022-03-10,20.0,21.0,103,1
2022-03-11,25.0,26.0,103,1
2022-03-12,17.0,18.0,103,1
2022-03-13,17.0,18.0,103,1
2022-03-14,22.0,22.0,103,1
2022-03-15,21.0,22.0,103,1
2022-03-16,30.0,31.0,103,1
2022-03-17,21.0,22.0,103,1
2022-03-18,27.0,28.0,103,1
2022-03-19,18.0,19.0,103,1
2022-03-20,21.0,21.0,103,1
2022-03-21,41.0,42.0,103,1
2022-03-22,24.0,25.0,103,1
2022-03-23,20.0,21.0,103,1
2022-03-24,20.0,21.0,103,1
2022-03-25,22.0,22.0,103,1
2022-03-26,21.0,22.0,103,1
2022-03-27,13.0,14.0,103,1
2022-03-28,29.0,30.0,103,1
2022-03-29,27.0,28.0,103,1
2022-03-30,24.0,25.0,103,1
2022-03-31,19.0,19.0,103,1
2022-04-01,24.0,24.0,103,1
2022-04-02,25.0,25.0,103,1
2022-04-03,8.0,9.0,103,1
2022-04-04,21.0,22.0,103,1
2022-04-05,32.0,32.0,103,1
2022-04-06,18.0,19.0,103,1
2022-04-07,19.0,20.0,103,1
2022-04-08,33.0,33.0,103,1
2022-04-09,15.0,16.0,103,1
2022-04-10,15.0,16.0,103,1
2022-04-11,24.0,24.0,103,1
2022-04-12,30.0,31.0,103,1
2022-04-13,33.0,34.0,103,1
2022-04-14,28.0,29.0,103,1
2022-04-15,22.0,23.0,103,1
2022-04-16,19.0,20.0,103,1
2022-04-17,12.0,13.0,103,1
2022-04-18,37.0,38.0,103,1
2022-04-19,26.0,27.0,103,1
2022-04-20,26.0,27.0,103,1
2022-04-21,18.0,19.0,103,1
2022-04-22,16.0,16.0,103,1
2022-04-23,23.0,24.0,103,1
2022-04-24,15.0,15.0,103,1
2022-04-25,37.0,38.0,103,1
2022-04-26,26.0,27.0,103,1
2022-04-27,25.0,26.0,103,1
2022-04-28,29.0,30.0,103,1
2022-04-29,22.0,23.0,103,1
2022-04-30,17.0,19.0,103,1
2022-05-01,13.0,14.0,103,1
2022-05-02,30.0,31.0,103,1
2022-05-03,33.0,34.0,103,1
2022-05-04,24.0,25.0,103,1
2022-05-05,37.0,38.0,103,1
2022-05-06,34.0,35.0,103,1
2022-05-07,23.0,25.0,103,1
2022-05-08,26.0,27.0,103,1
2022-05-09,20.0,21.0,103,1
2022-05-10,34.0,35.0,103,1
2022-05-11,24.0,26.0,103,1
2022-05-12,17.0,19.0,103,1
2022-05-13,22.0,23.0,103,1
2022-05-14,23.0,23.0,103,1
2022-05-15,22.0,23.0,103,1
2022-05-16,21.0,22.0,103,1
2022-05-17,25.0,27.0,103,1
2022-05-18,42.0,43.0,103,1
2022-05-19,13.0,15.0,103,1
2022-05-20,22.0,23.0,103,1
2022-05-21,24.0,25.0,103,1
2022-05-22,30.0,31.0,103,1
2022-05-23,36.0,38.0,103,1
2022-05-24,32.0,34.0,103,1
2022-05-25,27.0,29.0,103,1
2022-05-26,24.0,25.0,103,1
2022-05-27,27.0,28.0,103,1
2022-05-28,20.0,21.0,103,1
2022-05-29,41.0,42.0,103,1
2022-05-30,27.0,28.0,103,1
2022-05-31,35.0,37.0,103,1
2022-06-01,22.0,24.0,103,1
2022-06-02,24.0,25.0,103,1
2022-06-03,38.0,39.0,103,1
2022-06-04,29.0,30.0,103,1
2022-06-05,22.0,24.0,103,1
2022-06-06,26.0,28.0,103,1
2022-06-07,32.0,33.0,103,1
2022-06-08,25.0,27.0,103,1
2022-06-09,20.0,21.0,103,1
2022-06-10,35.0,36.0,103,1
2022-06-11,14.0,16.0,103,1
2022-06-12,31.0,32.0,103,1
2022-06-13,40.0,41.0,103,1
2022-06-14,36.0,37.0,103,1
2022-06-15,26.0,29.0,103,1
2022-06-16,24.0,26.0,103,1
2022-06-17,30.0,32.0,103,1
2022-06-18,19.0,21.0,103,1
2022-06-19,30.0,32.0,103,1
2022-06-20,25.0,27.0,103,1
2022-06-21,41.0,42.0,103,1
2022-06-22,26.0,28.0,103,1
2022-06-23,23.0,24.0,103,1
2022-06-24,20.0,21.0,103,1
2022-06-25,11.0,13.0,103,1
2022-06-26,23.0,25.0,103,1
2022-06-27,33.0,34.0,103,1
2022-06-28,34.0,35.0,103,1
2022-06-29,32.0,33.0,103,1
2022-06-30,19.0,20.0,103,1
2022-07-01,23.0,25.0,103,1
2022-07-02,18.0,20.0,103,1
2022-07-03,17.0,19.0,103,1
2022-07-04,16.0,17.0,103,1
2022-07-05,21.0,22.0,103,1
2022-07-06,35.0,36.0,103,1
2022-07-07,17.0,18.0,103,1
2022-07-08,24.0,25.0,103,1
2022-07-09,29.0,29.0,103,1
2022-07-10,19.0,20.0,103,1
2022-07-11,29.0,30.0,103,1
2022-07-12,32.0,33.0,103,1
2022-07-13,21.0,22.0,103,1
2022-07-14,27.0,28.0,103,1
2022-07-15,28.0,29.0,103,1
2022-07-16,20.0,21.0,103,1
2022-07-17,22.0,23.0,103,1
2022-07-18,21.0,22.0,103,1
2022-07-19,23.0,24.0,103,1
2022-07-20,40.0,41.0,103,1
2022-07-21,19.0,20.0,103,1
2022-07-22,35.0,36.0,103,1
2022-07-23,18.0,19.0,103,1
2022-07-24,35.0,36.0,103,1
2022-07-25,34.0,35.0,103,1
2022-07-26,11.0,13.0,103,1
2022-07-27,36.0,37.0,103,1
2022-07-28,30.0,31.0,103,1
2022-07-29,20.0,22.0,103,1
2022-07-30,21.0,22.0,103,1
2022-07-31,20.0,21.0,103,1
2022-08-01,38.0,39.0,103,1
2022-08-02,38.0,39.0,103,1
2022-08-03,25.0,27.0,103,1
2022-08-04,24.0,25.0,103,1
2022-08-05,27.0,28.0,103,1
2022-08-06,21.0,23.0,103,1
2022-08-07,18.0,19.0,103,1
2022-08-08,24.0,26.0,103,1
2022-08-09,29.0,30.0,103,1
2022-08-10,24.0,25.0,103,1
2022-08-11,22.0,23.0,103,1
2022-08-12,30.0,31.0,103,1
2022-08-13,14.0,15.0,103,1
2022-08-14,14.0,15.0,103,1
2022-08-15,21.0,22.0,103,1
2022-08-16,29.0,30.0,103,1
2022-08-17,35.0,36.0,103,1
2022-08-18,16.0,18.0,103,1
2022-08-19,18.0,19.0,103,1
2022-08-20,15.0,16.0,103,1
2022-08-21,14.0,15.0,103,1
2022-08-22,24.0,25.0,103,1
2022-08-23,23.0,23.0,103,1
2022-08-24,24.0,25.0,103,1
2022-08-25,38.0,39.0,103,1
2022-08-26,24.0,25.0,103,1
2022-08-27,24.0,25.0,103,1
2022-08-28,14.0,14.0,103,1
2022-08-29,28.0,29.0,103,1
2022-08-30,29.0,30.0,103,1
2022-08-31,27.0,28.0,103,1
2022-09-01,24.0,25.0,103,1
2022-09-02,25.0,25.0,103,1
2022-09-03,19.0,20.0,103,1
2022-09-04,11.0,12.0,103,1
2022-09-05,12.0,12.0,103,1
2022-09-06,24.0,24.0,103,1
2022-09-07,19.0,19.0,103,1
2022-09-08,27.0,28.0,103,1
2022-09-09,31.0,32.0,103,1
2022-09-10,18.0,19.0,103,1
2022-09-11,13.0,14.0,103,1
2022-09-12,30.0,30.0,103,1
2022-09-13,28.0,29.0,103,1
2022-09-14,26.0,27.0,103,1
2022-09-15,31.0,32.0,103,1
2022-09-16,29.0,30.0,103,1
2022-09-17,17.0,18.0,103,1
2022-09-18,14.0,15.0,103,1
2022-09-19,18.0,19.0,103,1
2022-09-20,32.0,32.0,103,1
2022-09-21,23.0,24.0,103,1
2022-09-22,17.0,18.0,103,1
2022-09-23,27.0,27.0,103,1
2022-09-24,15.0,16.0,103,1
2022-09-25,24.0,24.0,103,1
2022-09-26,25.0,25.0,103,1
2022-09-27,34.0,35.0,103,1
2022-09-28,32.0,33.0,103,1
2022-09-29,21.0,22.0,103,1
2022-09-30,19.0,20.0,103,1
2022-10-01,20.0,21.0,103,1
2022-10-02,22.0,23.0,103,1
2022-10-03,31.0,32.0,103,1
2022-10-04,19.0,20.0,103,1
2022-10-05,18.0,19.0,103,1
2022-10-06,21.0,21.0,103,1
2022-10-07,20.0,21.0,103,1
2022-10-08,22.0,22.0,103,1
2022-10-09,12.0,13.0,103,1
2022-10-10,20.0,20.0,103,1
2022-10-11,29.0,29.0,103,1
2022-10-12,29.0,30.0,103,1
2022-10-13,24.0,25.0,103,1
2022-10-14,19.0,20.0,103,1
2022-10-15,11.0,12.0,103,1
2022-10-16,17.0,17.0,103,1
2022-10-17,22.0,22.0,103,1
2022-10-18,26.0,27.0,103,1
2022-10-19,18.0,19.0,103,1
2022-10-20,32.0,33.0,103,1
2022-10-21,18.0,18.0,103,1
2022-10-22,25.0,25.0,103,1
2022-10-23,17.0,17.0,103,1
2022-10-24,19.0,19.0,103,1
2022-10-25,22.0,23.0,103,1
2022-10-26,24.0,25.0,103,1
2022-10-27,26.0,26.0,103,1
2022-10-28,27.0,27.0,103,1
2022-10-29,27.0,27.0,103,1
2022-10-30,17.0,18.0,103,1
2022-10-31,14.0,15.0,103,1
2022-11-01,20.0,20.0,103,1
2022-11-02,45.0,46.0,103,1
2022-11-03,26.0,27.0,103,1
2022-11-04,26.0,27.0,103,1
2022-11-05,16.0,17.0,103,1
2022-11-06,19.0,20.0,103,1
2022-11-07,24.0,25.0,103,1
2022-11-08,24.0,25.0,103,1
2022-11-09,29.0,30.0,103,1
2022-11-10,26.0,27.0,103,1
2022-11-11,21.0,22.0,103,1
2022-11-12,12.0,13.0,103,1
2022-11-13,23.0,23.0,103,1
2022-11-14,19.0,20.0,103,1
2022-11-15,18.0,19.0,103,1
2022-11-16,21.0,22.0,103,1
2022-11-17,29.0,29.0,103,1
2022-11-18,16.0,17.0,103,1
2022-11-19,16.0,17.0,103,1
2022-11-20,16.0,17.0,103,1
2022-11-21,31.0,32.0,103,1
2022-11-22,27.0,27.0,103,1
2022-11-23,27.0,28.0,103,1
2022-11-24,13.0,14.0,103,1
2022-11-25,23.0,24.0,103,1
2022-11-26,30.0,31.0,103,1
2022-11-27,24.0,25.0,103,1
2022-11-28,34.0,35.0,103,1
2022-11-29,37.0,38.0,103,1
2022-11-30,24.0,26.0,103,1
2022-12-01,34.0,36.0,103,1
2022-12-02,29.0,30.0,103,1
2022-12-03,19.0,20.0,103,1
2022-12-04,22.0,23.0,103,1
2022-12-05,27.0,28.0,103,1
2022-12-06,28.0,29.0,103,1
2022-12-07,28.0,29.0,103,1
2022-12-08,38.0,39.0,103,1
2022-12-09,29.0,30.0,103,1
2022-12-10,20.0,22.0,103,1
2022-12-11,25.0,26.0,103,1
2022-12-12,29.0,30.0,103,1
2022-12-13,23.0,24.0,103,1
2022-12-14,29.0,31.0,103,1
2022-12-15,30.0,31.0,103,1
2022-12-16,21.0,23.0,103,1
2022-12-17,19.0,20.0,103,1
2022-12-18,23.0,24.0,103,1
2022-12-19,14.0,15.0,103,1
2022-12-20,41.0,43.0,103,1
2022-12-21,22.0,24.0,103,1
2022-12-22,21.0,22.0,103,1
2022-12-23,37.0,38.0,103,1
2022-12-24,18.0,19.0,103,1
2022-12-25,10.0,12.0,103,1
2022-12-26,21.0,22.0,103,1
2022-12-27,17.0,18.0,103,1
2022-12-28,25.0,26.0,103,1
2022-12-29,42.0,43.0,103,1
2022-12-30,19.0,21.0,103,1
2022-12-31,15.0,16.0,103,1
2023-01-01,7.0,8.0,103,1
2023-01-02,23.0,23.0,103,1
2023-01-03,29.0,29.0,103,1
2023-01-04,19.0,20.0,103,1
